frame_id,"point_0x, point0_y","point_1x, point1_y","point_2x, point2_y","point_3x, point3_y","point_4x, point4_y","point_5x, point5_y","point_6x, point6_y","point_7x, point7_y","point_8x, point8_y","point_9x, point9_y","point_10x, point10_y","point_11x, point11_y","point_12x, point12_y","point_13x, point13_y","point_14x, point14_y","point_15x, point15_y","point_16x, point16_y","point_17x, point17_y","point_18x, point18_y","point_19x, point19_y","point_20x, point20_y","point_21x, point21_y","point_22x, point22_y","point_23x, point23_y","point_24x, point24_y","point_25x, point25_y","point_26x, point26_y","point_27x, point27_y","point_28x, point28_y","point_29x, point29_y","point_30x, point30_y","point_31x, point31_y","point_32x, point32_y"
393,0.6753988862037659,0.23250481486320496,0.6714740991592407,0.21574032306671143,0.669353187084198,0.2153787612915039,0.6687909960746765,0.2159596085548401,0.6723399758338928,0.21521146595478058,0.6724054217338562,0.21471266448497772,0.6707308888435364,0.21478937566280365,0.663169801235199,0.23143351078033447,0.6671160459518433,0.22245989739894867,0.6756410002708435,0.24575215578079224,0.6757049560546875,0.2447344958782196,0.6625818610191345,0.3056216537952423,0.6589999794960022,0.2994749844074249,0.6795247197151184,0.40600913763046265,0.6629498600959778,0.40351060032844543,0.6961987614631653,0.4839174747467041,0.686660885810852,0.47978469729423523,0.6988685131072998,0.5092828273773193,0.6874009370803833,0.510181188583374,0.6997934579849243,0.5124053955078125,0.6924654245376587,0.5105611085891724,0.6964187622070312,0.5024811029434204,0.6911685466766357,0.500968337059021,0.6698465943336487,0.49550193548202515,0.6698958873748779,0.4889381229877472,0.6800826191902161,0.6410056948661804,0.6844610571861267,0.6405349373817444,0.6594690084457397,0.7739207744598389,0.6461832523345947,0.7830610871315002,0.6498458981513977,0.7900524735450745,0.6323944330215454,0.7954348921775818,0.6873408555984497,0.818906307220459,0.6727481484413147,0.8271795511245728
394,0.6756511926651001,0.23084470629692078,0.6710026860237122,0.21504457294940948,0.6695625185966492,0.21467705070972443,0.6687313914299011,0.2152378410100937,0.6732636094093323,0.21427112817764282,0.6736069917678833,0.21377377212047577,0.6733923554420471,0.2138832062482834,0.6623811721801758,0.23037227988243103,0.6690513491630554,0.22164003551006317,0.6758605241775513,0.2447880506515503,0.6764597296714783,0.2439078986644745,0.6578287482261658,0.30340611934661865,0.6657644510269165,0.3002932369709015,0.6768198609352112,0.4057307839393616,0.6682192087173462,0.40363365411758423,0.6945949196815491,0.4828713834285736,0.6913803219795227,0.49186453223228455,0.6990253925323486,0.5075386762619019,0.6919419765472412,0.5214657783508301,0.6989920139312744,0.5117150545120239,0.6965125799179077,0.5234863758087158,0.6967064738273621,0.5034198760986328,0.6956357955932617,0.5130941867828369,0.6628587245941162,0.4944824278354645,0.6748372316360474,0.4880709648132324,0.6780121326446533,0.6406776309013367,0.6900346875190735,0.6393797397613525,0.659903347492218,0.7757325172424316,0.6547967791557312,0.7834178805351257,0.6496475338935852,0.7933078408241272,0.641352653503418,0.7967171669006348,0.6870697140693665,0.8211473226547241,0.6793242692947388,0.8272789716720581
395,0.675098180770874,0.24174240231513977,0.6699729561805725,0.22339698672294617,0.6687753796577454,0.2233174592256546,0.6733437776565552,0.2386784553527832,0.6719018816947937,0.22243022918701172,0.6721529364585876,0.22181661427021027,0.6720172166824341,0.22202853858470917,0.6647964119911194,0.24723315238952637,0.6674176454544067,0.25027549266815186,0.6755467653274536,0.25322064757347107,0.6762446165084839,0.2523006796836853,0.6624098420143127,0.3169798254966736,0.6650097966194153,0.31125861406326294,0.6798263788223267,0.41478484869003296,0.6677576303482056,0.41231009364128113,0.6958297491073608,0.49641600251197815,0.6899222731590271,0.4958956241607666,0.7022178769111633,0.5128955245018005,0.6931073069572449,0.5217955708503723,0.7020890712738037,0.5163902044296265,0.698250412940979,0.5238773226737976,0.700274646282196,0.5121935606002808,0.6958969831466675,0.5130560994148254,0.6694011092185974,0.5044770836830139,0.6732819676399231,0.5010049939155579,0.6777247190475464,0.6410569548606873,0.6915233731269836,0.6392190456390381,0.6618185043334961,0.7801521420478821,0.662663459777832,0.7819332480430603,0.6501581072807312,0.8033194541931152,0.650905966758728,0.7982314825057983,0.6893383264541626,0.8223327398300171,0.6865805387496948,0.8260213732719421
396,0.681472897529602,0.23892363905906677,0.6703283786773682,0.22049272060394287,0.6694822311401367,0.22042915225028992,0.6715157628059387,0.23320944607257843,0.6719121336936951,0.2198309600353241,0.6721683740615845,0.21937692165374756,0.6721447110176086,0.21965092420578003,0.6647893786430359,0.24166104197502136,0.6680675745010376,0.24552759528160095,0.6765404343605042,0.2509416937828064,0.6770862340927124,0.25023555755615234,0.6635118722915649,0.3144609332084656,0.6637977361679077,0.3109549880027771,0.6802165508270264,0.4132193326950073,0.6661925911903381,0.414288192987442,0.6984625458717346,0.4941071569919586,0.6875631213188171,0.4945283532142639,0.7031061053276062,0.5138595104217529,0.6901594400405884,0.5205749869346619,0.7031725645065308,0.5167731642723083,0.6955316662788391,0.5156278014183044,0.7014009356498718,0.511009156703949,0.6936047673225403,0.5073318481445312,0.6704429388046265,0.5049173831939697,0.6759958863258362,0.5003132224082947,0.6777326464653015,0.6412956714630127,0.6944658756256104,0.639371395111084,0.6640328168869019,0.7814064025878906,0.6672508716583252,0.782102644443512,0.652150571346283,0.8071916699409485,0.6553138494491577,0.8060821890830994,0.6903992295265198,0.8222290873527527,0.6914195418357849,0.8262273669242859
397,0.6828786730766296,0.23694930970668793,0.6701852083206177,0.21512573957443237,0.6691390872001648,0.2151890993118286,0.6706288456916809,0.2212429642677307,0.6738303899765015,0.21542809903621674,0.6745569109916687,0.21532148122787476,0.6752007603645325,0.21577592194080353,0.664272665977478,0.23137333989143372,0.6727458834648132,0.23130923509597778,0.6759065985679626,0.24776257574558258,0.6777672171592712,0.24816355109214783,0.6563770174980164,0.3110062777996063,0.6731268167495728,0.3100086450576782,0.6678317189216614,0.412462055683136,0.6734787225723267,0.4095786511898041,0.6947100162506104,0.4947611391544342,0.6958568096160889,0.49363696575164795,0.7018627524375916,0.5156255960464478,0.6971741318702698,0.520287811756134,0.7018135786056519,0.5191516280174255,0.7014480829238892,0.5194763541221619,0.6999602913856506,0.5150821805000305,0.6994255781173706,0.5090938806533813,0.6606178283691406,0.5045182704925537,0.6831004619598389,0.4994015097618103,0.6759063005447388,0.6442564725875854,0.6977125406265259,0.6418070197105408,0.6653525829315186,0.7821462154388428,0.675043523311615,0.7859182953834534,0.6547767519950867,0.8078700304031372,0.6645374298095703,0.8088111281394958,0.6926794052124023,0.816646933555603,0.7042758464813232,0.8268830180168152
398,0.6838531494140625,0.23585918545722961,0.6707177758216858,0.21079573035240173,0.6694467067718506,0.21106098592281342,0.669914960861206,0.21422573924064636,0.6752141118049622,0.21106474101543427,0.6760059595108032,0.21115624904632568,0.6767284274101257,0.21176297962665558,0.6637431383132935,0.2309829294681549,0.6746262907981873,0.22352924942970276,0.6791642308235168,0.24714048206806183,0.6789681315422058,0.24657705426216125,0.6546201109886169,0.31032225489616394,0.6764150857925415,0.30901703238487244,0.6639567017555237,0.4118300676345825,0.6771807074546814,0.406964510679245,0.6883181929588318,0.5022262334823608,0.6991108059883118,0.49339887499809265,0.6925870776176453,0.5253106951713562,0.7005456686019897,0.5200353860855103,0.6993544697761536,0.5275546908378601,0.7049196362495422,0.5202881097793579,0.6977532505989075,0.5231287479400635,0.7028891444206238,0.5093676447868347,0.6591079235076904,0.5042426586151123,0.6862269043922424,0.49850577116012573,0.6744743585586548,0.6465724110603333,0.6997306942939758,0.6484775543212891,0.6671524047851562,0.783504068851471,0.6837588548660278,0.7907053232192993,0.6590439677238464,0.8085945844650269,0.6758040189743042,0.8106395602226257,0.6939640045166016,0.8167338371276855,0.717542827129364,0.8276678919792175
399,0.6879413723945618,0.23506352305412292,0.6742547750473022,0.20806677639484406,0.6732388734817505,0.20829129219055176,0.6710103750228882,0.21003995835781097,0.6769248247146606,0.20835614204406738,0.6773873567581177,0.2085624486207962,0.6777738928794861,0.20925840735435486,0.6665588617324829,0.23037128150463104,0.6747142672538757,0.21898077428340912,0.6808070540428162,0.2457592487335205,0.6812534928321838,0.24534793198108673,0.654658317565918,0.30783045291900635,0.6741121411323547,0.30754852294921875,0.6649249196052551,0.413499653339386,0.6758307814598083,0.40701261162757874,0.6878132224082947,0.5070286989212036,0.6991387009620667,0.4948374330997467,0.693706750869751,0.5298885107040405,0.7018364667892456,0.5244637727737427,0.6987254023551941,0.5333337187767029,0.7052848935127258,0.5269858837127686,0.6970488429069519,0.5283371210098267,0.704403281211853,0.5164541006088257,0.6591843962669373,0.5034213066101074,0.6851508617401123,0.4978671073913574,0.6738541722297668,0.6501164436340332,0.6994175314903259,0.6527531743049622,0.6669414639472961,0.7877976298332214,0.6906322836875916,0.7964810132980347,0.6576330661773682,0.8146283626556396,0.6839010119438171,0.8145597577095032,0.68539959192276,0.8099939227104187,0.7261037826538086,0.8287028074264526
400,0.6870415210723877,0.2349700927734375,0.673455536365509,0.20795857906341553,0.6723602414131165,0.20818154513835907,0.6705357432365417,0.20980945229530334,0.6771376132965088,0.2082834392786026,0.6778467297554016,0.20852044224739075,0.6784979701042175,0.20925767719745636,0.6666576266288757,0.23091165721416473,0.6764631271362305,0.21714432537555695,0.6829574108123779,0.24656765162944794,0.6846850514411926,0.24680452048778534,0.6547269821166992,0.3075367510318756,0.6785013675689697,0.30695027112960815,0.6658468842506409,0.41380515694618225,0.6811668276786804,0.4062339663505554,0.6882522702217102,0.5040321350097656,0.6987587809562683,0.49521711468696594,0.6979799866676331,0.5293979048728943,0.7000418901443481,0.5258368253707886,0.6996729969978333,0.5331152081489563,0.7037637829780579,0.5300490260124207,0.6981971263885498,0.5250753164291382,0.7029604315757751,0.5188949704170227,0.6597940325737,0.5030250549316406,0.6890272498130798,0.4975397288799286,0.6738093495368958,0.6528275012969971,0.7002101540565491,0.6538166999816895,0.6674671173095703,0.7891602516174316,0.702079176902771,0.7963268160820007,0.6588001847267151,0.8148452639579773,0.6955433487892151,0.8150122761726379,0.6847785115242004,0.8067306280136108,0.73677659034729,0.8287199139595032
401,0.6906371712684631,0.234882652759552,0.6772659420967102,0.2070968598127365,0.6761264801025391,0.20716190338134766,0.6746949553489685,0.20813608169555664,0.6795748472213745,0.20828206837177277,0.6797483563423157,0.20850993692874908,0.6798146963119507,0.20925366878509521,0.6696007251739502,0.23073825240135193,0.6764147281646729,0.21636922657489777,0.6840280890464783,0.24637575447559357,0.685059130191803,0.24666135013103485,0.6581312417984009,0.3072182238101959,0.6762462258338928,0.30686965584754944,0.670616090297699,0.4148801267147064,0.6808844804763794,0.40826213359832764,0.6907254457473755,0.5114784836769104,0.6998168230056763,0.4966060519218445,0.7006967067718506,0.5373104810714722,0.7009891867637634,0.5287888050079346,0.7004536390304565,0.5402178764343262,0.7050988674163818,0.5341514945030212,0.6990101337432861,0.5298560261726379,0.7044525742530823,0.5235291123390198,0.6629427075386047,0.5029101371765137,0.6862790584564209,0.49718016386032104,0.6740061044692993,0.6524911522865295,0.7032575011253357,0.6530702710151672,0.6669251918792725,0.7914773225784302,0.7114391922950745,0.7974024415016174,0.6581636667251587,0.8153543472290039,0.7046154141426086,0.8174716234207153,0.685878336429596,0.808035671710968,0.7482588887214661,0.8287412524223328
402,0.6926453113555908,0.2346588522195816,0.6797602772712708,0.20651748776435852,0.678273618221283,0.20651660859584808,0.6766890287399292,0.20719526708126068,0.6824620962142944,0.20725750923156738,0.6827552318572998,0.20732219517230988,0.6828605532646179,0.207780122756958,0.671204149723053,0.2299538403749466,0.6787950992584229,0.21496446430683136,0.6852483749389648,0.2456243485212326,0.6879386901855469,0.24584954977035522,0.6591053605079651,0.30692851543426514,0.6788479089736938,0.3061038851737976,0.6711657047271729,0.4159192442893982,0.682429850101471,0.4083717465400696,0.6927348971366882,0.5125476121902466,0.7016856670379639,0.4964873194694519,0.7001514434814453,0.5406917333602905,0.7028422951698303,0.5300062298774719,0.700940728187561,0.5424838662147522,0.7070896625518799,0.53584885597229,0.6994790434837341,0.531129002571106,0.706508219242096,0.5250340104103088,0.6632874011993408,0.5027272701263428,0.6870389580726624,0.49699288606643677,0.6741452813148499,0.6521918177604675,0.7067825794219971,0.6525393128395081,0.6670905947685242,0.791801393032074,0.7155243754386902,0.798125684261322,0.6575976610183716,0.8146628141403198,0.7080190181732178,0.818841814994812,0.6867247819900513,0.808785080909729,0.7524542212486267,0.8293056488037109
403,0.6964054703712463,0.23887507617473602,0.6822992563247681,0.20916709303855896,0.6809783577919006,0.20900298655033112,0.679575502872467,0.20943361520767212,0.6862286925315857,0.20945169031620026,0.6867259740829468,0.2092687338590622,0.6871461272239685,0.20958517491817474,0.6746070981025696,0.23155735433101654,0.6821672320365906,0.21734705567359924,0.6878235936164856,0.24718356132507324,0.6899855732917786,0.24705709517002106,0.6608770489692688,0.30683907866477966,0.6819280385971069,0.30580511689186096,0.6737913489341736,0.4160293638706207,0.685362696647644,0.4085935652256012,0.6946592330932617,0.5147392153739929,0.7034913301467896,0.49819856882095337,0.7034905552864075,0.5416988134384155,0.704677402973175,0.5309296250343323,0.7022387385368347,0.5436210632324219,0.7080902457237244,0.5369394421577454,0.7009702920913696,0.5319023132324219,0.7074061036109924,0.5255657434463501,0.6647815108299255,0.5028731822967529,0.688921332359314,0.49696117639541626,0.6749556064605713,0.6522235870361328,0.7111009359359741,0.6522104144096375,0.6670597195625305,0.7929041981697083,0.7215449213981628,0.8001308441162109,0.6575168371200562,0.8153330683708191,0.7140082120895386,0.8232278823852539,0.6876232028007507,0.809151291847229,0.7603023052215576,0.8296735882759094
404,0.6992502212524414,0.23822945356369019,0.6927398443222046,0.20981910824775696,0.6914012432098389,0.20953047275543213,0.6889042258262634,0.20977628231048584,0.6954055428504944,0.20982244610786438,0.6958046555519104,0.20949362218379974,0.6961387991905212,0.20970936119556427,0.6845479607582092,0.23003700375556946,0.6896695494651794,0.21684512495994568,0.6957165598869324,0.24865838885307312,0.6976051330566406,0.2480592578649521,0.6653481125831604,0.3050708472728729,0.6846634149551392,0.30294525623321533,0.6806120276451111,0.4153596758842468,0.6849191784858704,0.4086063802242279,0.6992928385734558,0.5132176280021667,0.7031382918357849,0.496345579624176,0.7054111361503601,0.5388562083244324,0.7042142152786255,0.5303475856781006,0.7040738463401794,0.5407649874687195,0.7084135413169861,0.5354580879211426,0.7025755047798157,0.5309911370277405,0.7078759074211121,0.5242977738380432,0.6671696305274963,0.502787709236145,0.6898601651191711,0.4967496395111084,0.6759527921676636,0.6521798968315125,0.7126945853233337,0.651954710483551,0.666775107383728,0.794752836227417,0.7256544828414917,0.8009077310562134,0.656663179397583,0.8172615170478821,0.7185154557228088,0.8257019519805908,0.68886399269104,0.8128535151481628,0.7655377984046936,0.8296886682510376
405,0.702851414680481,0.23799580335617065,0.6919082999229431,0.2091750204563141,0.6904618144035339,0.2088753879070282,0.6876466274261475,0.2090059220790863,0.6950082182884216,0.20972512662410736,0.6956061124801636,0.20937663316726685,0.6960688233375549,0.20959226787090302,0.682702898979187,0.22917543351650238,0.6916066408157349,0.2160540670156479,0.6949249505996704,0.2481001615524292,0.6973899006843567,0.2476842850446701,0.6652839779853821,0.3050311207771301,0.6886134743690491,0.30333203077316284,0.6819592714309692,0.41519781947135925,0.6890624761581421,0.4092721939086914,0.7007343769073486,0.5113407969474792,0.7052013874053955,0.4961404800415039,0.7066892385482788,0.5371977686882019,0.70489901304245,0.5297355651855469,0.7070260643959045,0.5410746932029724,0.7091840505599976,0.5347977876663208,0.7060672044754028,0.5304096937179565,0.7088460922241211,0.5246506333351135,0.6676225662231445,0.5032792687416077,0.6916424632072449,0.4971887171268463,0.6762083172798157,0.6521631479263306,0.7141146063804626,0.6521479487419128,0.6660628914833069,0.794636070728302,0.7269254922866821,0.801166296005249,0.6552670001983643,0.8181900978088379,0.7198304533958435,0.8267964720726013,0.688847541809082,0.8142385482788086,0.7661511898040771,0.8297004103660583
406,0.7081957459449768,0.23792119324207306,0.6960958242416382,0.20960956811904907,0.6947516202926636,0.2092767208814621,0.6931251883506775,0.2093525230884552,0.6984207630157471,0.20995502173900604,0.6987199187278748,0.20960260927677155,0.6988790035247803,0.20979996025562286,0.6877362728118896,0.2286326289176941,0.6937053799629211,0.21594876050949097,0.6990311741828918,0.24973255395889282,0.7008374333381653,0.24897655844688416,0.6706936955451965,0.30500975251197815,0.688213586807251,0.30327221751213074,0.690795361995697,0.41374197602272034,0.6897895336151123,0.4105173349380493,0.7087624073028564,0.510261058807373,0.7077099680900574,0.49914291501045227,0.712053120136261,0.5365763902664185,0.7064514756202698,0.5328270792961121,0.7127278447151184,0.5398804545402527,0.7107588052749634,0.5386480093002319,0.7103267312049866,0.5309029817581177,0.710502564907074,0.5270945429801941,0.6726151704788208,0.5032303929328918,0.6916552782058716,0.4971601665019989,0.6774078011512756,0.6520581841468811,0.7148600220680237,0.6520308256149292,0.665647566318512,0.7950647473335266,0.7276001572608948,0.8012590408325195,0.6541488766670227,0.8191167116165161,0.7207313179969788,0.8271591663360596,0.6894177198410034,0.8167132139205933,0.7666329145431519,0.8298696279525757
407,0.7078510522842407,0.23965264856815338,0.701148271560669,0.21307045221328735,0.6991080641746521,0.21235927939414978,0.6975657939910889,0.2121550291776657,0.7034949660301208,0.2130543291568756,0.7038058042526245,0.2124326229095459,0.7040560245513916,0.21229706704616547,0.692977249622345,0.2286166399717331,0.6976087689399719,0.2165273129940033,0.7037177681922913,0.2536099851131439,0.7053607702255249,0.25256332755088806,0.6757448315620422,0.30497726798057556,0.6905561089515686,0.30324915051460266,0.6954465508460999,0.411772221326828,0.6903506517410278,0.41073644161224365,0.7136124968528748,0.5100257396697998,0.7106983661651611,0.4998163878917694,0.7173389196395874,0.5359094738960266,0.7099352478981018,0.5334739089012146,0.7165369391441345,0.539193868637085,0.7145511507987976,0.539055347442627,0.7161210179328918,0.5290773510932922,0.7138710021972656,0.5271407961845398,0.6766406297683716,0.5039007663726807,0.6937614679336548,0.49814143776893616,0.6783573031425476,0.652420163154602,0.7159220576286316,0.6528797149658203,0.6652518510818481,0.7956617474555969,0.7279043197631836,0.8018379211425781,0.6531202793121338,0.8201216459274292,0.7211787700653076,0.8272659182548523,0.6898988485336304,0.8188260793685913,0.7664355635643005,0.8313197493553162
408,0.7078117728233337,0.239719957113266,0.7017809748649597,0.21455198526382446,0.6999858021736145,0.2139013260602951,0.6983379125595093,0.21376697719097137,0.7049390077590942,0.2144174873828888,0.705523669719696,0.2137961983680725,0.7059899568557739,0.21363037824630737,0.6931493878364563,0.2285389006137848,0.7007002234458923,0.21726055443286896,0.704257071018219,0.25440987944602966,0.7066895365715027,0.2533106803894043,0.6749187707901001,0.30562424659729004,0.6960915923118591,0.30455324053764343,0.6985517740249634,0.41219013929367065,0.695458173751831,0.4117286801338196,0.7195817828178406,0.509178638458252,0.7128715515136719,0.5014545917510986,0.7213954925537109,0.5355862975120544,0.7105885148048401,0.5344202518463135,0.7202047109603882,0.5387296676635742,0.7149991393089294,0.5402632355690002,0.7195809483528137,0.5297695398330688,0.7148477435112,0.5281452536582947,0.677226722240448,0.5041279792785645,0.6976144909858704,0.4988967478275299,0.6794633865356445,0.6523506045341492,0.7165507078170776,0.6536076664924622,0.6651176810264587,0.7954532504081726,0.7276378870010376,0.8021048307418823,0.652446985244751,0.8200896382331848,0.7203795909881592,0.8273488879203796,0.6898711323738098,0.8204970359802246,0.766720712184906,0.8330116271972656
409,0.7159569263458252,0.23832614719867706,0.7043786644935608,0.21441136300563812,0.7025997042655945,0.21381770074367523,0.7008959054946899,0.21333099901676178,0.70795738697052,0.21423672139644623,0.7080154418945312,0.21367457509040833,0.7083871364593506,0.2135917991399765,0.6956551671028137,0.2262040674686432,0.7027778625488281,0.2166154533624649,0.707482635974884,0.25414565205574036,0.7099185585975647,0.2528616189956665,0.677943766117096,0.30547958612442017,0.6986892819404602,0.30425503849983215,0.700117290019989,0.41099247336387634,0.696809709072113,0.4107643961906433,0.7214491963386536,0.5084959864616394,0.7153996229171753,0.50107342004776,0.723319947719574,0.5354903340339661,0.7142482995986938,0.5340319871902466,0.7229796051979065,0.5385845899581909,0.718949019908905,0.5397279858589172,0.7215740084648132,0.5276091694831848,0.719192385673523,0.5275976657867432,0.678893506526947,0.5042141079902649,0.6998968124389648,0.49909329414367676,0.6814391016960144,0.6520445942878723,0.7179242968559265,0.6535496711730957,0.6650983095169067,0.7953099608421326,0.7287667393684387,0.8020514249801636,0.652271032333374,0.820084810256958,0.7211036682128906,0.8271844387054443,0.6898468136787415,0.8214654922485352,0.7673635482788086,0.8346084356307983
410,0.7161791324615479,0.23751263320446014,0.708993136882782,0.21434742212295532,0.707236111164093,0.21368418633937836,0.7054474353790283,0.21293188631534576,0.7125015258789062,0.21410135924816132,0.7129477858543396,0.2135505974292755,0.7134117484092712,0.2135239988565445,0.699183464050293,0.2250986099243164,0.7071496844291687,0.21647211909294128,0.7117154598236084,0.25347039103507996,0.7144165635108948,0.25253593921661377,0.679690957069397,0.3054676055908203,0.7027784585952759,0.3042178750038147,0.6986204981803894,0.41106653213500977,0.7006325125694275,0.4104335904121399,0.7202847003936768,0.5083503723144531,0.7197300791740417,0.5010120868682861,0.7221254110336304,0.5352176427841187,0.7187817096710205,0.5336987972259521,0.7228186130523682,0.5385140776634216,0.7225370407104492,0.5393863320350647,0.7203940153121948,0.5283159017562866,0.722316324710846,0.5272486805915833,0.680317759513855,0.5041073560714722,0.7029430270195007,0.4989776015281677,0.6832072138786316,0.6516319513320923,0.7201297283172607,0.6534382104873657,0.6650860905647278,0.7952761054039001,0.7293642163276672,0.8026447296142578,0.6521681547164917,0.8198809623718262,0.7213042974472046,0.8276174068450928,0.689804196357727,0.8214364647865295,0.7688664197921753,0.8365153074264526
411,0.7214643359184265,0.2369038164615631,0.7109015583992004,0.2141302078962326,0.7089813947677612,0.21348825097084045,0.7070424556732178,0.21287468075752258,0.7143741846084595,0.21400822699069977,0.714896023273468,0.213479682803154,0.7153075337409973,0.21342766284942627,0.7008342146873474,0.22402122616767883,0.7091600894927979,0.216391921043396,0.7137886881828308,0.25310906767845154,0.7164363265037537,0.2521412968635559,0.6815231442451477,0.3054240345954895,0.7044366598129272,0.3041597604751587,0.7004361748695374,0.4110686480998993,0.701507031917572,0.40852707624435425,0.7223116755485535,0.5073171854019165,0.7200680375099182,0.5007808804512024,0.7258567810058594,0.5344866514205933,0.7197186350822449,0.5335425138473511,0.7249699831008911,0.5383720993995667,0.7242977619171143,0.5388933420181274,0.7243481874465942,0.5258761644363403,0.7243751883506775,0.5270036458969116,0.6813870668411255,0.5040910840034485,0.7048038840293884,0.4990047812461853,0.6844677329063416,0.6515348553657532,0.7211931943893433,0.6533579230308533,0.6650251150131226,0.7952209711074829,0.7302328944206238,0.8033900856971741,0.6521609425544739,0.8197351098060608,0.7218981385231018,0.8288407325744629,0.6897855997085571,0.8221181035041809,0.7693875432014465,0.8376842141151428
412,0.7212901711463928,0.23843827843666077,0.7142641544342041,0.21506601572036743,0.7122999429702759,0.21425753831863403,0.7102903127670288,0.21355952322483063,0.7181044816970825,0.21553444862365723,0.7187521457672119,0.2146008461713791,0.7193498611450195,0.214365154504776,0.7037942409515381,0.2242709994316101,0.7137390375137329,0.21775005757808685,0.7165359854698181,0.2528274357318878,0.7197870016098022,0.2519509494304657,0.6812811493873596,0.305769145488739,0.7124587297439575,0.3045305907726288,0.6985051035881042,0.4099981486797333,0.7112652063369751,0.40836507081985474,0.7203882932662964,0.5073031187057495,0.7259044051170349,0.5000788569450378,0.7230819463729858,0.5342519283294678,0.7252233028411865,0.5311376452445984,0.7233774065971375,0.536652147769928,0.7281814217567444,0.5364100933074951,0.721929669380188,0.5258941054344177,0.7283130288124084,0.5259106755256653,0.6820558905601501,0.5040621161460876,0.7103888988494873,0.49907809495925903,0.6858724355697632,0.6504663228988647,0.7236407399177551,0.6536950469017029,0.6651357412338257,0.7943720817565918,0.7304555773735046,0.8040350079536438,0.6524194478988647,0.8184463381767273,0.7222562432289124,0.8292609453201294,0.6891145706176758,0.8220887780189514,0.7692838907241821,0.8389666676521301
413,0.7199016809463501,0.23297569155693054,0.713948667049408,0.21223081648349762,0.7115429043769836,0.21171149611473083,0.7094442844390869,0.21152381598949432,0.7184284329414368,0.2127215415239334,0.7195659875869751,0.2123878300189972,0.720605194568634,0.21247687935829163,0.7048644423484802,0.22472646832466125,0.7182716727256775,0.21772170066833496,0.7166460752487183,0.24876932799816132,0.7207145094871521,0.24831169843673706,0.6828972101211548,0.3054826557636261,0.718508780002594,0.3044229745864868,0.6976946592330933,0.399243026971817,0.7165420651435852,0.3989337384700775,0.7187924981117249,0.49489083886146545,0.7294221520423889,0.48799705505371094,0.7215644717216492,0.5258985757827759,0.7290708422660828,0.510435938835144,0.7221482396125793,0.5290505886077881,0.7299622893333435,0.522130012512207,0.720751166343689,0.5127180218696594,0.7295411229133606,0.5071446895599365,0.6836167573928833,0.5022279620170593,0.7171852588653564,0.49880629777908325,0.6879831552505493,0.6491812467575073,0.7262771725654602,0.6537507176399231,0.6659074425697327,0.7921819686889648,0.7308985590934753,0.804011881351471,0.6533854603767395,0.8157973289489746,0.7227599620819092,0.8293079137802124,0.6888900995254517,0.8219778537750244,0.769515335559845,0.8396881818771362
414,0.7207697033882141,0.23305466771125793,0.7150272727012634,0.2123187631368637,0.7127267718315125,0.21169649064540863,0.7105878591537476,0.21152004599571228,0.7201205492019653,0.2128393054008484,0.7213760614395142,0.21254901587963104,0.7225087881088257,0.21271200478076935,0.7057152986526489,0.2262597233057022,0.7200939655303955,0.2181113064289093,0.7173118591308594,0.24844521284103394,0.7217614054679871,0.24812950193881989,0.6838080883026123,0.3054737448692322,0.7212321758270264,0.3042970895767212,0.6972728967666626,0.40078574419021606,0.7191248536109924,0.39675173163414,0.7178657054901123,0.495170533657074,0.732316792011261,0.48965516686439514,0.7212898135185242,0.5261712670326233,0.7312881946563721,0.5108439922332764,0.722795307636261,0.5293886065483093,0.7335777878761292,0.5226803421974182,0.7203242182731628,0.5129674077033997,0.7327352166175842,0.5099399089813232,0.6857759356498718,0.5023201107978821,0.7195664644241333,0.49877291917800903,0.6900205612182617,0.6487323641777039,0.7291100025177002,0.6538071632385254,0.6662508845329285,0.7914015054702759,0.7315989136695862,0.8039411306381226,0.6534234285354614,0.8145372271537781,0.7232941389083862,0.8291473984718323,0.6892207860946655,0.8219178915023804,0.7694870233535767,0.8407192826271057
415,0.7259822487831116,0.23096758127212524,0.7206535339355469,0.21059641242027283,0.7188025712966919,0.21014779806137085,0.7159711718559265,0.2099606990814209,0.7249806523323059,0.21133045852184296,0.7261260747909546,0.2112916260957718,0.7278376221656799,0.211710587143898,0.7108891010284424,0.2261616587638855,0.72520911693573,0.21802207827568054,0.7225391268730164,0.2461417019367218,0.7263972759246826,0.24617016315460205,0.6890900135040283,0.3033062517642975,0.7246386408805847,0.3041780889034271,0.6984882354736328,0.40108057856559753,0.7238738536834717,0.3963218927383423,0.72020423412323,0.4961867034435272,0.7352346181869507,0.49047863483428955,0.7287216186523438,0.5237933397293091,0.7336041331291199,0.5143426656723022,0.7287907004356384,0.5294850468635559,0.7350770235061646,0.5207098722457886,0.7281854748725891,0.5147286057472229,0.7345942854881287,0.511229932308197,0.6910133957862854,0.5023230314254761,0.7227786183357239,0.4988318979740143,0.6935091614723206,0.6485942006111145,0.7307605147361755,0.6550191044807434,0.6668927669525146,0.7900006175041199,0.7323112487792969,0.8045947551727295,0.6536420583724976,0.813069224357605,0.7235336899757385,0.8295390605926514,0.6907644271850586,0.8218809366226196,0.7705680131912231,0.8412854671478271
